Customer_ID,Acquisition_Channel,Ad_Spend,Cart_Value,Checkout_Completed,Days_As_Customer
CUS-008041,TikTok,1.58,23.84,True,470
CUS-008042,Google Search,21.83,44.85,True,2
CUS-008043,Instagram,1.4,66.06,False,88
CUS-008044,TikTok,7.36,66.26,False,781
CUS-008045,TikTok,1.68,42.94,True,293
CUS-008046,TikTok,8.95,54.27,False,787
CUS-008047,Instagram,1.91,59.44,True,119
CUS-008048,Google Search,11.53,107.86,True,65
CUS-008049,Instagram,4.12,70.03,True,570
CUS-008050,Google Search,4.46,132.53,True,23
CUS-008051,Instagram,11.5,79.09,True,103
CUS-008052,TikTok,3.4,42.38,True,432
CUS-008053,Instagram,5.94,5.0,False,256
CUS-008054,TikTok,2.24,49.99,True,265
CUS-008055,Google Search,9.67,57.99,True,207
CUS-008056,TikTok,8.2,8.65,True,24
CUS-008057,Google Search,9.74,112.76,True,73
CUS-008058,TikTok,3.5,20.6,True,63
CUS-008059,Instagram,2.31,91.68,True,146
CUS-008060,Google Search,9.38,73.51,False,369
CUS-008061,Google Search,12.91,139.93,False,63
CUS-008062,TikTok,6.46,44.78,True,455
CUS-008063,Instagram,3.93,127.03,True,376
CUS-008064,Google Search,8.37,63.58,True,39
CUS-008065,TikTok,6.15,48.16,True,61
CUS-008066,Google Search,22.71,114.82,True,300
CUS-008067,TikTok,3.29,62.35,False,4
CUS-008068,Instagram,13.98,34.72,False,553
CUS-008069,Instagram,11.43,74.47,True,263
CUS-008070,Google Search,13.24,107.84,False,212
CUS-008071,TikTok,1.86,35.24,False,119
CUS-008072,TikTok,3.57,37.49,False,35
CUS-008073,Instagram,5.85,76.65,False,63
CUS-008074,TikTok,6.58,38.2,False,4
CUS-008075,TikTok,1.65,52.87,True,82
CUS-008076,Google Search,29.36,131.95,True,120
CUS-008077,TikTok,2.86,44.54,False,253
CUS-008078,TikTok,3.38,69.1,True,313
CUS-008079,TikTok,1.0,66.62,True,305
CUS-008080,TikTok,3.98,12.93,False,163
CUS-008081,TikTok,1.24,55.59,True,21
CUS-008082,TikTok,4.35,59.63,False,199
CUS-008083,Instagram,6.14,40.53,False,535
CUS-008084,Google Search,14.55,95.49,True,58
CUS-008085,Instagram,4.16,70.03,False,236
CUS-008086,Google Search,9.14,78.19,True,19
CUS-008087,TikTok,4.6,49.17,False,105
CUS-008088,Instagram,1.74,58.07,True,376
CUS-008089,Google Search,13.28,123.36,True,292
CUS-008090,Instagram,3.37,33.85,True,40
CUS-008091,TikTok,4.15,48.3,True,8
CUS-008092,Google Search,5.76,104.21,True,114
CUS-008093,TikTok,0.9,11.34,True,97
CUS-008094,Instagram,4.27,99.01,True,401
CUS-008095,Google Search,22.34,83.57,True,106
CUS-008096,TikTok,1.19,26.0,True,240
CUS-008097,TikTok,3.05,70.6,True,430
CUS-008098,TikTok,5.79,36.08,True,88
CUS-008099,Google Search,3.9,101.97,True,26
CUS-008100,Google Search,3.36,97.57,False,167
CUS-008101,Google Search,10.55,115.37,True,419
CUS-008102,Google Search,4.03,98.67,True,575
CUS-008103,Google Search,20.18,87.57,False,375
CUS-008104,Google Search,2.93,122.29,True,650
CUS-008105,Google Search,3.71,69.17,True,246
CUS-008106,Google Search,2.53,128.81,True,425
CUS-008107,Google Search,8.94,59.14,False,417
CUS-008108,Google Search,19.24,105.58,True,79
CUS-008109,Google Search,19.45,163.05,True,128
CUS-008110,Instagram,2.73,76.84,True,435
CUS-008111,TikTok,8.36,12.72,True,541
CUS-008112,Google Search,4.48,37.19,True,209
CUS-008113,TikTok,4.97,50.83,True,46
CUS-008114,TikTok,6.88,72.76,True,183
CUS-008115,Google Search,27.39,116.56,True,177
CUS-008116,Google Search,8.54,67.8,True,263
CUS-008117,Google Search,11.05,68.79,True,130
CUS-008118,Google Search,15.6,92.67,False,179
CUS-008119,TikTok,8.32,42.09,True,157
CUS-008120,Google Search,9.78,50.78,True,6
CUS-008121,TikTok,0.62,80.61,True,351
CUS-008122,Google Search,24.99,82.73,True,542
CUS-008123,Instagram,11.11,27.92,False,165
CUS-008124,TikTok,1.15,47.48,True,271
CUS-008125,TikTok,1.39,17.43,True,100
CUS-008126,Google Search,6.18,88.25,False,44
CUS-008127,TikTok,1.32,55.16,True,28
CUS-008128,Instagram,6.64,85.5,False,132
CUS-008129,Instagram,5.75,34.35,True,287
CUS-008130,Google Search,7.15,167.2,True,87
CUS-008131,Google Search,16.95,200.5,True,114
CUS-008132,Instagram,1.34,111.24,False,94
CUS-008133,Google Search,20.8,128.06,True,14
CUS-008134,TikTok,3.68,141.79,False,31
CUS-008135,Instagram,9.75,101.55,True,205
CUS-008136,Instagram,6.22,45.97,True,73
CUS-008137,Google Search,9.0,149.44,False,608
CUS-008138,Google Search,10.66,60.02,True,124
CUS-008139,Google Search,25.98,65.66,True,316
CUS-008140,Google Search,3.83,66.81,False,1
CUS-008141,Google Search,5.62,90.61,True,458
CUS-008142,Google Search,13.38,91.4,True,491
CUS-008143,Instagram,13.25,27.38,False,145
CUS-008144,Instagram,11.09,64.25,True,3
CUS-008145,Instagram,3.34,58.95,False,166
CUS-008146,Instagram,8.22,108.42,False,60
CUS-008147,TikTok,5.05,65.19,False,476
CUS-008148,Instagram,7.78,55.1,True,102
CUS-008149,TikTok,3.43,63.39,True,170
CUS-008150,Instagram,1.83,59.08,True,225
CUS-008151,Google Search,12.4,114.05,True,152
CUS-008152,TikTok,1.5,59.24,True,32
CUS-008153,Instagram,8.9,33.8,False,340
CUS-008154,Instagram,4.19,88.29,True,49
CUS-008155,Google Search,11.34,99.85,True,121
CUS-008156,TikTok,1.42,29.74,True,10
CUS-008157,Instagram,12.25,101.28,True,144
CUS-008158,Instagram,2.8,81.06,True,121
CUS-008159,TikTok,,64.18,False,99
CUS-008160,TikTok,6.3,27.83,True,250
CUS-008161,TikTok,3.33,21.0,True,517
CUS-008162,Google Search,15.8,107.55,True,216
CUS-008163,TikTok,0.84,54.01,False,203
CUS-008164,Google Search,12.58,,True,40
CUS-008165,TikTok,4.23,53.57,True,295
CUS-008166,TikTok,1.05,,True,26
CUS-008167,TikTok,5.65,59.57,True,15
CUS-008168,Instagram,3.09,48.45,True,80
CUS-008169,TikTok,2.62,40.83,True,63
CUS-008170,TikTok,2.31,17.12,True,245
CUS-008171,TikTok,4.99,83.65,True,519
CUS-008172,Google Search,9.06,73.25,True,156
CUS-008173,Google Search,5.72,102.32,True,332
CUS-008174,Instagram,2.54,47.68,True,144
CUS-008175,Instagram,13.28,68.77,True,704
CUS-008176,TikTok,1.01,39.01,False,24
CUS-008177,TikTok,2.99,31.82,False,20
CUS-008178,TikTok,1.11,46.34,False,53
CUS-008179,Google Search,9.8,58.34,True,20
CUS-008180,Google Search,9.99,22.76,False,266
CUS-008181,TikTok,1.47,59.96,True,282
CUS-008182,Instagram,4.13,66.54,True,298
CUS-008183,Instagram,2.09,115.32,True,318
CUS-008184,TikTok,3.39,92.75,False,40
CUS-008185,TikTok,2.55,41.35,True,151
CUS-008186,Google Search,24.7,50.33,True,34
CUS-008187,Instagram,7.41,111.45,False,30
CUS-008188,Google Search,18.74,118.21,True,43
CUS-008189,TikTok,3.33,27.22,True,93
CUS-008190,TikTok,3.15,42.96,True,127
CUS-008191,Google Search,6.49,92.33,True,31
CUS-008192,TikTok,1.77,72.79,True,35
CUS-008193,TikTok,6.85,43.22,True,74
CUS-008194,Google Search,19.0,67.22,True,10
CUS-008195,Instagram,7.46,36.88,True,340
CUS-008196,Google Search,22.15,93.31,True,382
CUS-008197,TikTok,1.97,101.8,False,221
CUS-008198,Google Search,5.74,129.28,True,122
CUS-008199,TikTok,2.25,32.06,False,25
CUS-008200,Instagram,3.18,72.1,False,26
CUS-008201,Instagram,2.53,60.68,True,41
CUS-008202,Instagram,6.02,37.61,True,365
CUS-008203,Google Search,7.22,17.14,True,130
CUS-008204,TikTok,1.47,75.12,False,48
CUS-008205,TikTok,1.17,74.31,True,4
CUS-008206,Instagram,1.53,18.25,True,305
CUS-008207,TikTok,1.02,86.74,False,122
CUS-008208,TikTok,4.54,80.74,True,149
CUS-008209,TikTok,3.34,81.27,True,9
CUS-008210,Instagram,7.43,28.87,False,49
CUS-008211,TikTok,5.28,5.0,False,292
CUS-008212,Instagram,2.16,50.88,False,335
CUS-008213,Instagram,3.11,77.03,False,243
CUS-008214,Instagram,3.29,61.08,True,310
CUS-008215,Google Search,17.51,83.48,True,592
CUS-008216,Instagram,2.46,88.6,True,23
CUS-008217,Google Search,18.42,155.76,True,214
CUS-008218,Instagram,9.52,98.05,False,26
CUS-008219,Google Search,14.9,109.3,True,107
CUS-008220,TikTok,1.28,65.97,True,145
CUS-008221,Instagram,3.15,37.25,True,238
CUS-008222,Instagram,6.42,81.77,False,190
CUS-008223,Instagram,8.03,76.45,True,566
CUS-008224,TikTok,3.85,49.96,True,264
CUS-008225,Google Search,5.44,171.48,False,38
CUS-008226,TikTok,4.71,80.06,False,194
CUS-008227,Google Search,23.73,108.6,False,649
CUS-008228,TikTok,3.99,55.72,True,386
CUS-008229,TikTok,2.02,5.0,False,489
CUS-008230,TikTok,5.2,12.03,True,104
CUS-008231,Google Search,16.36,68.71,False,113
CUS-008232,TikTok,2.68,49.23,False,349
CUS-008233,Google Search,14.72,86.16,False,71
CUS-008234,TikTok,,36.38,False,99
CUS-008235,Instagram,1.39,66.41,True,45
CUS-008236,Instagram,8.39,26.18,False,88
CUS-008237,Instagram,2.15,95.4,False,317
CUS-008238,Google Search,15.74,74.66,True,312
CUS-008239,Instagram,6.55,43.87,True,416
CUS-008240,Instagram,4.83,77.43,True,342
CUS-008241,Google Search,21.04,72.22,True,9
CUS-008242,TikTok,0.43,66.96,False,3
CUS-008243,Google Search,3.84,93.37,True,29
CUS-008244,Instagram,15.17,103.76,False,174
CUS-008245,Google Search,12.66,75.42,False,56
CUS-008246,TikTok,0.49,40.6,False,320
CUS-008247,TikTok,5.3,9.61,False,73
CUS-008248,Google Search,8.39,5.0,True,14
CUS-008249,Google Search,7.07,78.44,True,388
CUS-008250,Instagram,12.77,92.91,False,23
CUS-008251,Google Search,5.59,90.53,True,95
CUS-008252,TikTok,1.49,44.49,True,5
CUS-008253,Google Search,21.0,77.92,True,13
CUS-008254,Google Search,10.47,87.35,True,9
CUS-008255,Google Search,4.48,87.02,False,94
CUS-008256,Google Search,4.63,61.07,False,33
CUS-008257,Instagram,6.16,51.5,True,394
CUS-008258,TikTok,3.41,35.96,True,172
CUS-008259,Instagram,6.87,5.0,False,241
CUS-008260,TikTok,2.27,82.54,False,58
CUS-008261,TikTok,6.58,52.32,True,570
CUS-008262,TikTok,3.61,64.77,False,20
CUS-008263,TikTok,,50.83,False,302
CUS-008264,Instagram,9.21,18.94,True,77
CUS-008265,Instagram,7.25,109.12,True,335
CUS-008266,Google Search,20.76,84.45,True,184
CUS-008267,Instagram,1.21,5.0,False,2
CUS-008268,Instagram,6.94,127.91,False,26
CUS-008269,Instagram,6.63,19.5,False,549
CUS-008270,Google Search,9.21,129.11,False,53
CUS-008271,Google Search,7.38,43.7,True,650
CUS-008272,Google Search,7.38,117.42,True,179
CUS-008273,Instagram,8.64,80.17,False,132
CUS-008274,Google Search,3.16,74.79,False,82
CUS-008275,Google Search,25.18,40.4,True,214
CUS-008276,TikTok,6.33,5.0,True,31
CUS-008277,TikTok,4.72,88.01,True,104
CUS-008278,TikTok,2.35,57.3,True,0
CUS-008279,TikTok,4.05,70.6,False,312
CUS-008280,Instagram,3.18,107.59,True,163
CUS-008281,TikTok,2.57,35.03,True,56
CUS-008282,Instagram,13.04,58.17,True,354
CUS-008283,Instagram,1.21,32.92,True,313
CUS-008284,Instagram,11.34,64.01,False,34
CUS-008285,TikTok,3.5,72.79,True,21
CUS-008286,TikTok,1.65,,True,12
CUS-008287,Instagram,6.36,38.62,True,135
CUS-008288,Instagram,3.36,69.64,True,234
CUS-008289,Instagram,5.27,64.91,True,95
CUS-008290,Google Search,6.92,72.19,True,154
CUS-008291,TikTok,1.81,73.77,True,158
CUS-008292,Instagram,8.11,14.96,True,234
CUS-008293,Google Search,13.38,76.64,False,140
CUS-008294,TikTok,1.36,23.53,True,163
CUS-008295,TikTok,1.24,52.53,False,172
CUS-008296,TikTok,4.95,44.76,True,54
CUS-008297,TikTok,3.28,83.03,True,318
CUS-008298,Google Search,11.98,34.39,True,62
CUS-008299,TikTok,1.7,56.97,True,164
CUS-008300,TikTok,5.97,56.34,True,182
CUS-008301,TikTok,3.58,42.74,True,300
CUS-008302,TikTok,1.7,68.7,True,2
CUS-008303,Instagram,2.35,124.36,False,654
CUS-008304,TikTok,3.71,74.52,True,16
CUS-008305,Instagram,6.94,113.35,False,340
CUS-008306,Google Search,5.76,140.25,True,226
CUS-008307,Google Search,14.57,111.1,False,328
CUS-008308,Google Search,5.24,70.84,True,490
CUS-008309,TikTok,6.77,65.34,True,96
CUS-008310,Google Search,4.54,147.47,True,103
CUS-008311,TikTok,0.73,63.37,True,119
CUS-008312,TikTok,4.54,39.78,True,45
CUS-008313,TikTok,6.79,48.93,True,27
CUS-008314,TikTok,1.92,39.77,True,240
CUS-008315,Instagram,4.48,77.18,True,91
CUS-008316,TikTok,2.35,31.87,False,151
CUS-008317,Google Search,24.43,120.97,True,11
CUS-008318,Instagram,5.02,78.46,True,99
CUS-008319,Instagram,3.06,49.87,True,120
CUS-008320,Instagram,4.13,93.89,True,15
CUS-008321,Google Search,5.58,94.33,True,237
CUS-008322,Instagram,6.29,35.42,False,32
CUS-008323,Instagram,9.55,41.14,True,23
CUS-008324,TikTok,7.61,37.76,False,129
CUS-008325,Google Search,7.07,159.74,True,17
CUS-008326,Instagram,10.16,106.55,True,327
CUS-008327,Google Search,29.13,48.5,True,297
CUS-008328,Google Search,12.58,32.5,False,140
CUS-008329,Google Search,12.69,37.75,True,466
CUS-008330,Instagram,7.42,35.98,True,316
CUS-008331,Instagram,1.42,,False,147
CUS-008332,Instagram,10.04,69.96,False,183
CUS-008333,TikTok,1.8,62.52,True,186
CUS-008334,Google Search,23.66,81.83,True,17
CUS-008335,Google Search,14.31,104.57,True,44
CUS-008336,Google Search,16.75,58.28,True,123
CUS-008337,Instagram,10.27,133.69,True,0
CUS-008338,Instagram,5.3,84.74,True,0
CUS-008339,TikTok,3.23,5.46,False,16
CUS-008340,TikTok,3.66,81.37,False,210
CUS-008341,Google Search,14.32,82.92,True,89
CUS-008342,Instagram,1.82,70.12,False,57
CUS-008343,Google Search,12.57,75.77,False,265
CUS-008344,Instagram,2.69,83.14,False,643
CUS-008345,Instagram,16.63,64.42,False,180
CUS-008346,TikTok,0.71,19.49,True,329
CUS-008347,Instagram,7.46,43.61,True,669
CUS-008348,Instagram,3.5,94.08,True,161
CUS-008349,Instagram,3.86,55.2,False,208
CUS-008350,Google Search,17.12,,True,12
CUS-008351,Google Search,5.81,78.85,True,338
CUS-008352,TikTok,1.38,61.01,True,173
CUS-008353,Instagram,6.84,66.99,True,206
CUS-008354,Google Search,13.79,104.28,True,150
CUS-008355,TikTok,5.59,6.5,True,257
CUS-008356,Instagram,,31.96,False,562
CUS-008357,Google Search,19.14,150.66,True,80
CUS-008358,Google Search,15.36,57.37,False,212
CUS-008359,Instagram,3.03,49.25,False,517
CUS-008360,Instagram,6.19,88.42,True,48
CUS-008361,Google Search,7.88,98.29,False,78
CUS-008362,Google Search,12.79,47.63,True,460
CUS-008363,Instagram,13.59,22.31,True,157
CUS-008364,Google Search,15.84,73.85,True,48
CUS-008365,Instagram,2.29,62.16,True,169
CUS-008366,Google Search,20.77,49.2,True,208
CUS-008367,Google Search,3.99,105.8,True,825
CUS-008368,Instagram,1.31,62.12,False,187
CUS-008369,TikTok,2.98,44.9,False,159
CUS-008370,Google Search,3.14,69.59,True,929
CUS-008371,TikTok,0.56,48.39,False,25
CUS-008372,Google Search,15.57,101.25,False,38
CUS-008373,Google Search,21.78,92.19,True,56
CUS-008374,Instagram,6.97,59.83,False,174
CUS-008375,Google Search,23.2,112.14,True,69
CUS-008376,Google Search,17.64,80.41,True,53
CUS-008377,TikTok,1.66,37.29,False,60
CUS-008378,Instagram,14.66,65.78,True,26
CUS-008379,Google Search,11.96,112.78,True,25
CUS-008380,Instagram,5.05,91.93,True,106
CUS-008381,Google Search,8.27,84.29,True,64
CUS-008382,Google Search,8.98,135.32,True,159
CUS-008383,Google Search,4.76,47.27,True,11
CUS-008384,Google Search,15.95,122.14,True,33
CUS-008385,TikTok,0.66,34.6,True,88
CUS-008386,TikTok,3.87,39.1,True,446
CUS-008387,Instagram,5.29,58.53,False,101
CUS-008388,Google Search,4.9,81.59,True,420
CUS-008389,Instagram,2.18,96.87,False,22
CUS-008390,TikTok,3.16,34.9,True,151
CUS-008391,TikTok,1.16,77.16,False,408
CUS-008392,Instagram,2.37,62.47,False,103
CUS-008393,TikTok,4.22,21.16,False,476
CUS-008394,TikTok,1.8,34.4,False,186
CUS-008395,Instagram,15.16,53.12,True,151
CUS-008396,Google Search,20.72,77.92,True,41
CUS-008397,Google Search,3.61,69.55,True,162
CUS-008398,Google Search,25.91,49.34,False,207
CUS-008399,Instagram,,91.17,True,179
CUS-008400,Instagram,7.69,77.17,False,19
CUS-008401,Instagram,4.34,36.01,True,346
CUS-008402,Google Search,8.45,70.63,False,254
CUS-008403,TikTok,2.08,44.72,True,17
CUS-008404,TikTok,2.43,76.2,False,478
CUS-008405,Instagram,2.92,78.31,True,171
CUS-008406,Instagram,9.99,85.33,True,329
CUS-008407,Google Search,20.64,119.4,True,16
CUS-008408,Google Search,24.22,108.83,True,157
CUS-008409,TikTok,5.22,66.93,True,315
CUS-008410,Google Search,16.68,139.21,True,55
CUS-008411,Google Search,9.4,79.55,True,102
CUS-008412,Instagram,5.32,54.99,True,44
CUS-008413,Instagram,4.18,64.72,False,346
CUS-008414,Google Search,4.92,117.5,True,162
CUS-008415,TikTok,6.71,70.31,False,399
CUS-008416,Google Search,,66.25,False,622
CUS-008417,Instagram,9.02,,True,236
CUS-008418,TikTok,3.98,94.58,True,69
CUS-008419,Google Search,8.63,87.77,True,246
CUS-008420,Instagram,3.77,112.69,True,91
CUS-008421,Google Search,8.76,125.06,True,391
CUS-008422,Google Search,24.86,128.42,False,297
CUS-008423,Google Search,16.8,106.97,False,213
CUS-008424,TikTok,4.52,73.59,True,23
CUS-008425,Google Search,10.11,104.4,True,42
CUS-008426,TikTok,5.4,24.32,True,126
CUS-008427,Google Search,26.27,93.2,True,75
CUS-008428,Google Search,25.36,131.5,True,25
CUS-008429,TikTok,1.44,37.34,True,362
CUS-008430,Instagram,3.84,57.35,True,329
CUS-008431,Instagram,11.67,96.17,True,293
CUS-008432,Google Search,17.96,146.53,True,175
CUS-008433,Instagram,13.61,54.53,False,12
CUS-008434,Instagram,4.57,96.98,False,355
CUS-008435,Google Search,15.57,100.05,False,256
CUS-008436,Google Search,16.77,64.54,False,29
CUS-008437,Google Search,16.62,74.55,True,58
CUS-008438,Google Search,10.22,115.0,True,354
CUS-008439,Google Search,13.56,20.49,True,193
CUS-008440,Google Search,4.18,77.74,False,40
CUS-008441,Instagram,5.71,100.95,False,746
CUS-008442,TikTok,4.19,15.85,True,36
CUS-008443,TikTok,2.68,52.08,True,228
CUS-008444,Google Search,23.47,155.43,True,98
CUS-008445,Instagram,2.74,62.58,True,93
CUS-008446,Instagram,2.63,78.18,True,76
CUS-008447,Instagram,11.5,37.06,True,44
CUS-008448,Instagram,3.74,138.65,True,602
CUS-008449,TikTok,0.4,75.96,False,84
CUS-008450,TikTok,6.34,48.24,True,301
CUS-008451,Google Search,7.88,54.92,False,14
CUS-008452,Google Search,10.46,61.37,True,139
CUS-008453,Google Search,22.35,46.6,False,133
CUS-008454,Google Search,6.24,128.28,True,135
CUS-008455,Instagram,6.52,44.12,True,160
CUS-008456,Google Search,22.4,71.67,False,135
CUS-008457,Instagram,2.24,60.49,True,275
CUS-008458,Instagram,8.12,49.4,True,143
CUS-008459,Google Search,5.1,194.96,True,281
CUS-008460,Instagram,3.11,27.33,False,18
CUS-008461,Google Search,5.48,78.89,True,63
CUS-008462,Google Search,14.52,74.93,True,234
CUS-008463,Instagram,7.08,33.83,True,290
CUS-008464,Google Search,11.79,91.03,True,17
CUS-008465,Instagram,11.84,31.95,True,269
CUS-008466,TikTok,4.61,14.16,True,21
CUS-008467,TikTok,5.39,43.41,False,1086
CUS-008468,Instagram,8.96,38.55,True,590
CUS-008469,Google Search,14.89,,True,17
CUS-008470,TikTok,2.93,30.36,True,93
CUS-008471,Google Search,26.09,82.5,False,27
CUS-008472,TikTok,4.86,78.68,False,356
CUS-008473,Instagram,3.91,69.62,True,79
CUS-008474,Google Search,7.35,54.23,False,20
CUS-008475,Instagram,11.33,43.44,False,251
CUS-008476,Instagram,1.26,108.35,True,693
CUS-008477,Google Search,4.62,64.63,True,227
CUS-008478,TikTok,5.59,5.0,True,76
CUS-008479,TikTok,1.5,30.09,False,550
CUS-008480,Instagram,6.34,56.77,True,88
CUS-008481,Google Search,15.06,110.68,True,596
CUS-008482,TikTok,2.9,58.48,False,308
CUS-008483,Instagram,1.75,,False,262
CUS-008484,Instagram,6.22,76.27,False,307
CUS-008485,Google Search,5.33,113.54,False,57
CUS-008486,Instagram,12.48,83.6,False,60
CUS-008487,TikTok,0.71,24.97,False,64
CUS-008488,Instagram,3.3,74.53,False,131
CUS-008489,Instagram,3.17,75.76,False,143
CUS-008490,TikTok,1.95,16.02,True,158
CUS-008491,Google Search,2.75,60.01,False,177
CUS-008492,Google Search,15.87,99.49,True,86
CUS-008493,Instagram,15.07,13.07,False,615
CUS-008494,Google Search,6.44,109.51,True,66
CUS-008495,Instagram,7.17,81.81,False,376
CUS-008496,Google Search,11.04,88.15,True,101
CUS-008497,Instagram,6.92,104.98,False,320
CUS-008498,Google Search,11.36,,False,270
CUS-008499,Google Search,15.13,65.7,True,29
CUS-008500,Instagram,16.38,43.83,False,162
CUS-008501,Google Search,10.11,64.12,True,107
CUS-008502,Instagram,3.61,66.39,False,22
CUS-008503,TikTok,3.35,38.43,True,312
CUS-008504,Google Search,9.48,82.3,True,215
CUS-008505,Instagram,2.11,120.86,False,53
CUS-008506,Instagram,3.87,44.84,False,469
CUS-008507,Instagram,4.98,20.85,False,254
CUS-008508,Google Search,9.89,38.9,False,179
CUS-008509,Google Search,10.99,46.37,False,1606
CUS-008510,Google Search,15.19,107.07,False,329
CUS-008511,Google Search,20.65,67.12,True,269
CUS-008512,Google Search,22.02,142.02,True,21
CUS-008513,TikTok,2.94,46.66,False,71
CUS-008514,Instagram,5.18,83.58,False,130
CUS-008515,Instagram,1.57,21.22,True,229
CUS-008516,Google Search,24.13,79.65,True,65
CUS-008517,Google Search,10.8,125.88,True,68
CUS-008518,Instagram,5.48,81.1,False,284
CUS-008519,Instagram,3.43,90.38,True,75
CUS-008520,Google Search,5.55,108.42,True,26
CUS-008521,TikTok,2.86,22.86,False,93
CUS-008522,TikTok,2.83,36.89,False,193
CUS-008523,Google Search,15.09,74.7,False,323
CUS-008524,Google Search,20.31,141.72,True,313
CUS-008525,TikTok,1.24,75.73,True,29
CUS-008526,Instagram,8.65,5.0,True,257
CUS-008527,Instagram,7.03,41.49,True,59
CUS-008528,Google Search,15.45,142.25,True,15
CUS-008529,Google Search,20.3,126.09,True,100
CUS-008530,Google Search,14.65,141.09,False,479
CUS-008531,Google Search,7.88,120.68,False,230
CUS-008532,Google Search,5.81,69.44,True,72
CUS-008533,Google Search,22.36,20.47,True,219
CUS-008534,TikTok,,59.8,False,160
CUS-008535,TikTok,5.49,64.28,True,65
CUS-008536,Instagram,5.29,61.87,True,21
CUS-008537,TikTok,2.84,41.25,True,44
CUS-008538,Google Search,,78.66,False,42
