Customer_ID,Acquisition_Channel,Ad_Spend,Cart_Value,Checkout_Completed,Days_As_Customer,LTV_Estimate
CUS-007496,TikTok,6.67,50.08,False,234,0.0
CUS-007497,Instagram,1.44,83.16,False,17,0.0
CUS-007498,TikTok,0.54,27.83,False,596,0.0
CUS-007499,Google Search,17.68,82.47,True,36,98.96
CUS-007500,Instagram,7.97,101.6,True,19,112.32
CUS-007501,Google Search,3.33,112.49,True,329,318.1
CUS-007502,TikTok,2.04,5.0,True,592,21.44
CUS-007503,TikTok,3.31,9.35,False,0,0.0
CUS-007504,Instagram,12.07,60.48,True,269,150.86
CUS-007505,Google Search,10.07,52.45,True,202,111.31
CUS-007506,Google Search,11.91,148.82,True,59,197.6
CUS-007507,Google Search,10.46,153.7,True,458,544.78
CUS-007508,TikTok,2.19,32.06,True,261,78.55
CUS-007509,Google Search,8.65,110.85,False,766,0.0
CUS-007510,TikTok,6.17,57.57,True,125,97.55
CUS-007511,Instagram,3.16,,True,127,
CUS-007512,Instagram,3.22,106.74,False,107,0.0
CUS-007513,Instagram,8.81,73.1,True,674,346.82
CUS-007514,Google Search,13.7,87.1,True,458,308.72
CUS-007515,Instagram,2.78,77.13,True,124,130.26
CUS-007516,Google Search,10.53,145.71,True,55,190.23
CUS-007517,Google Search,5.91,122.48,False,57,0.0
CUS-007518,TikTok,3.01,61.27,True,84,89.86
CUS-007519,Google Search,19.2,121.57,True,169,235.71
CUS-007520,TikTok,1.27,20.93,True,381,65.23
CUS-007521,Google Search,22.79,50.4,False,628,0.0
CUS-007522,Instagram,2.27,69.02,False,70,0.0
CUS-007523,TikTok,6.33,8.69,True,190,17.86
CUS-007524,Google Search,5.45,134.47,True,410,440.76
CUS-007525,TikTok,1.79,77.34,True,4,79.06
CUS-007526,Instagram,9.57,96.07,True,147,174.53
CUS-007527,Google Search,10.06,85.01,False,57,0.0
CUS-007528,Instagram,5.58,17.83,True,339,51.41
CUS-007529,TikTok,3.79,69.13,True,123,116.37
CUS-007530,Google Search,4.47,68.11,True,223,152.49
CUS-007531,Google Search,7.22,83.85,True,60,111.8
CUS-007532,Google Search,8.22,122.93,True,7,127.71
CUS-007533,Instagram,11.72,39.2,False,23,0.0
CUS-007534,Google Search,5.44,134.16,True,116,220.62
CUS-007535,Instagram,14.49,27.16,True,47,34.25
CUS-007536,Google Search,,104.01,True,45,130.01
CUS-007537,Google Search,17.88,70.38,True,223,157.57
CUS-007538,Google Search,13.59,70.99,True,30,82.82
CUS-007539,Google Search,4.97,121.45,False,180,0.0
CUS-007540,Instagram,5.06,,True,282,
CUS-007541,TikTok,3.29,55.83,True,5,57.38
CUS-007542,Google Search,12.27,67.25,True,138,118.81
CUS-007543,Google Search,3.26,109.88,True,391,348.56
CUS-007544,Google Search,11.77,124.9,True,357,372.62
CUS-007545,Google Search,22.62,135.49,True,57,178.4
CUS-007546,Instagram,8.36,61.8,True,490,230.03
CUS-007547,Google Search,27.35,85.24,True,299,226.83
CUS-007548,TikTok,2.87,42.01,True,130,72.35
CUS-007549,TikTok,1.93,49.86,True,160,94.18
CUS-007550,Google Search,20.26,190.34,False,17,0.0
CUS-007551,Instagram,1.91,70.42,False,21,0.0
CUS-007552,Instagram,6.32,70.7,False,452,0.0
CUS-007553,TikTok,1.23,76.47,False,226,0.0
CUS-007554,Instagram,17.1,64.53,True,134,112.57
CUS-007555,Google Search,2.85,,False,191,0.0
CUS-007556,TikTok,3.43,53.38,True,39,64.95
CUS-007557,Instagram,4.11,33.65,False,142,0.0
CUS-007558,TikTok,2.86,77.42,True,81,112.26
CUS-007559,Google Search,10.94,127.59,True,500,482.01
CUS-007560,TikTok,1.24,61.12,False,113,0.0
CUS-007561,Google Search,11.53,124.55,True,77,177.83
CUS-007562,TikTok,3.68,58.23,False,40,0.0
CUS-007563,TikTok,2.89,81.34,True,95,124.27
CUS-007564,Google Search,,123.62,False,248,0.0
CUS-007565,Instagram,4.06,95.19,False,137,0.0
CUS-007566,Instagram,13.4,26.7,True,102,41.83
CUS-007567,Instagram,3.26,75.61,True,112,122.66
CUS-007568,Instagram,6.5,69.97,False,70,0.0
CUS-007569,Google Search,9.22,84.41,False,156,0.0
CUS-007570,Instagram,6.32,94.45,True,7,98.12
CUS-007571,TikTok,7.53,61.21,True,91,92.16
CUS-007572,Google Search,15.59,137.97,False,323,0.0
CUS-007573,Google Search,8.57,79.66,True,272,200.04
CUS-007574,Instagram,8.6,82.16,True,86,121.41
CUS-007575,Google Search,17.19,35.73,True,349,105.01
CUS-007576,Google Search,15.2,111.77,True,11,118.6
CUS-007577,TikTok,4.66,50.85,True,20,56.5
CUS-007578,Instagram,3.21,66.7,True,13,71.52
CUS-007579,Instagram,,12.24,True,127,20.88
CUS-007580,Instagram,1.3,22.77,True,156,42.5
CUS-007581,Instagram,6.18,103.99,False,439,0.0
CUS-007582,TikTok,2.7,74.06,True,238,171.98
CUS-007583,TikTok,4.23,14.9,True,275,37.66
CUS-007584,TikTok,5.37,60.45,True,236,139.71
CUS-007585,TikTok,7.61,46.13,False,10,0.0
CUS-007586,Google Search,4.29,43.84,False,110,0.0
CUS-007587,Instagram,5.95,,False,249,0.0
CUS-007588,Google Search,18.18,135.51,True,81,196.49
CUS-007589,TikTok,2.6,40.19,False,16,0.0
CUS-007590,Instagram,5.63,97.7,False,18,0.0
CUS-007591,Instagram,3.88,29.15,False,82,0.0
CUS-007592,Google Search,7.19,65.76,True,104,103.75
CUS-007593,Google Search,8.9,36.01,True,10,38.01
CUS-007594,TikTok,5.34,47.22,True,210,102.31
CUS-007595,TikTok,1.76,41.35,True,20,45.94
CUS-007596,TikTok,3.26,16.5,False,127,0.0
CUS-007597,Google Search,13.97,92.14,True,130,158.69
CUS-007598,TikTok,4.51,58.16,False,43,0.0
CUS-007599,Instagram,8.41,68.15,False,238,0.0
CUS-007600,Instagram,4.34,79.47,False,3,0.0
CUS-007601,Instagram,3.15,76.54,True,622,341.03
CUS-007602,Google Search,2.86,71.66,True,2,72.46
CUS-007603,Google Search,9.41,36.74,False,300,0.0
CUS-007604,Instagram,7.89,68.32,False,182,0.0
CUS-007605,TikTok,5.52,45.7,False,13,0.0
CUS-007606,Google Search,12.16,69.93,True,24,79.25
CUS-007607,Instagram,5.74,27.52,True,36,33.02
CUS-007608,TikTok,4.46,33.91,True,125,57.46
CUS-007609,Instagram,3.56,28.0,False,522,0.0
CUS-007610,Google Search,19.23,100.9,True,114,164.8
CUS-007611,Instagram,3.22,75.54,True,208,162.83
CUS-007612,TikTok,4.72,63.23,True,140,112.41
CUS-007613,Google Search,12.53,159.91,True,213,349.14
CUS-007614,TikTok,3.53,64.72,True,172,126.56
CUS-007615,Google Search,18.0,74.14,True,75,105.03
CUS-007616,Google Search,17.16,121.16,False,358,0.0
CUS-007617,Google Search,18.29,163.56,True,292,428.89
CUS-007618,Google Search,8.63,76.27,True,261,186.86
CUS-007619,TikTok,3.94,39.11,False,564,0.0
CUS-007620,Instagram,4.83,88.85,True,24,100.7
CUS-007621,TikTok,1.88,58.44,True,65,79.54
CUS-007622,Google Search,9.31,134.59,True,116,221.33
CUS-007623,Google Search,4.18,129.32,True,105,204.76
CUS-007624,Google Search,13.1,109.31,True,223,244.73
CUS-007625,Google Search,10.65,89.06,True,46,111.82
CUS-007626,TikTok,4.63,78.86,False,55,0.0
CUS-007627,Instagram,3.26,78.71,True,681,376.5
CUS-007628,Instagram,2.15,69.81,True,278,177.63
CUS-007629,Instagram,8.09,23.92,True,98,36.94
CUS-007630,TikTok,1.95,68.79,False,311,0.0
CUS-007631,Google Search,12.25,162.06,False,535,0.0
CUS-007632,Instagram,9.04,75.7,False,267,0.0
CUS-007633,Google Search,16.48,70.73,True,262,173.68
CUS-007634,TikTok,0.49,68.22,True,479,249.76
CUS-007635,Instagram,5.53,28.92,False,352,0.0
CUS-007636,Google Search,10.13,106.81,True,129,183.36
CUS-007637,TikTok,7.88,38.4,True,329,108.59
CUS-007638,Google Search,19.65,144.06,False,343,0.0
CUS-007639,Google Search,10.82,45.9,True,537,182.84
CUS-007640,Google Search,2.82,93.71,False,363,0.0
CUS-007641,TikTok,5.05,18.19,True,184,36.78
CUS-007642,Instagram,2.72,15.67,True,7,16.28
CUS-007643,Google Search,10.24,61.17,False,232,0.0
CUS-007644,Instagram,9.83,86.27,True,72,120.78
CUS-007645,Instagram,2.33,47.2,True,374,145.27
CUS-007646,Google Search,28.41,126.48,True,58,167.23
CUS-007647,Instagram,10.44,102.2,True,148,186.23
CUS-007648,Instagram,11.79,108.15,False,176,0.0
CUS-007649,TikTok,0.98,29.54,True,487,109.46
CUS-007650,TikTok,1.55,68.05,True,253,163.7
CUS-007651,Instagram,6.73,82.38,False,92,0.0
CUS-007652,Instagram,3.31,115.29,True,278,293.35
CUS-007653,Instagram,7.06,22.01,False,321,0.0
CUS-007654,Instagram,7.9,18.05,True,35,21.56
CUS-007655,Instagram,2.07,70.26,True,87,104.22
CUS-007656,Instagram,6.83,62.42,True,87,92.59
CUS-007657,TikTok,3.11,81.28,False,63,0.0
CUS-007658,Instagram,2.22,112.46,True,202,238.67
CUS-007659,TikTok,8.47,66.13,False,27,0.0
CUS-007660,Google Search,15.86,105.06,True,127,179.19
CUS-007661,Instagram,5.43,62.77,True,271,157.27
CUS-007662,Google Search,18.04,71.04,True,159,133.79
CUS-007663,Instagram,6.22,77.21,True,296,204.18
CUS-007664,TikTok,3.19,84.23,True,14,90.78
CUS-007665,TikTok,6.71,72.27,True,192,149.36
CUS-007666,Instagram,2.84,87.23,False,307,0.0
CUS-007667,Google Search,,131.59,False,586,0.0
CUS-007668,Google Search,5.76,151.97,False,14,0.0
CUS-007669,Instagram,2.16,42.99,False,166,0.0
CUS-007670,Instagram,11.14,60.23,True,145,108.75
CUS-007671,TikTok,1.63,41.49,True,295,109.49
CUS-007672,Google Search,3.94,104.47,True,28,120.72
CUS-007673,TikTok,0.58,5.0,True,87,7.42
CUS-007674,Instagram,7.63,,True,214,
CUS-007675,TikTok,3.23,37.17,True,403,120.39
CUS-007676,Instagram,4.62,74.97,False,29,0.0
CUS-007677,TikTok,2.98,14.07,False,59,0.0
CUS-007678,Google Search,6.73,114.84,True,141,204.8
CUS-007679,TikTok,3.31,90.28,False,1,0.0
CUS-007680,Google Search,7.96,139.33,False,266,0.0
CUS-007681,Google Search,20.2,117.77,False,220,0.0
CUS-007682,Google Search,18.2,82.13,False,63,0.0
CUS-007683,Instagram,13.2,87.82,False,3,0.0
CUS-007684,Instagram,13.84,81.42,True,127,138.87
CUS-007685,Google Search,16.28,36.91,False,15,0.0
CUS-007686,Google Search,19.96,51.64,True,165,98.98
CUS-007687,Instagram,4.79,94.86,False,32,0.0
CUS-007688,TikTok,4.76,28.08,True,137,49.45
CUS-007689,Instagram,2.75,73.74,True,16,80.29
CUS-007690,TikTok,1.6,50.34,True,34,59.85
CUS-007691,TikTok,7.72,66.27,True,56,86.89
CUS-007692,Google Search,,103.62,True,287,268.84
CUS-007693,TikTok,1.56,42.01,False,153,0.0
CUS-007694,Instagram,6.49,5.0,False,134,0.0
CUS-007695,TikTok,7.45,26.81,True,76,38.13
CUS-007696,Instagram,2.06,38.12,False,215,0.0
CUS-007697,Google Search,15.29,81.63,False,28,0.0
CUS-007698,Google Search,15.12,71.95,True,318,199.06
CUS-007699,Instagram,8.17,73.93,True,204,157.72
CUS-007700,TikTok,,41.51,True,126,70.57
CUS-007701,TikTok,3.59,54.66,True,308,148.19
CUS-007702,Instagram,5.3,105.12,False,154,0.0
CUS-007703,Instagram,3.7,111.29,False,92,0.0
CUS-007704,Instagram,11.69,75.64,True,39,92.03
CUS-007705,Instagram,11.05,85.71,False,253,0.0
CUS-007706,TikTok,3.15,34.2,True,195,71.25
CUS-007707,Google Search,7.26,95.46,True,69,132.05
CUS-007708,TikTok,2.96,44.41,True,50,56.75
CUS-007709,TikTok,1.77,81.61,True,60,108.81
CUS-007710,TikTok,2.49,47.72,True,219,105.78
CUS-007711,Google Search,2.91,104.21,True,556,426.1
CUS-007712,Instagram,7.45,22.97,False,34,0.0
CUS-007713,Google Search,4.86,36.68,True,425,123.29
CUS-007714,Google Search,5.1,81.3,True,140,144.53
CUS-007715,TikTok,2.21,102.31,True,46,128.46
CUS-007716,TikTok,4.58,31.09,True,128,53.2
CUS-007717,Google Search,3.23,112.73,False,68,0.0
CUS-007718,Google Search,,99.94,True,112,162.12
CUS-007719,TikTok,4.39,50.24,True,10,53.03
CUS-007720,TikTok,1.05,12.85,False,275,0.0
CUS-007721,TikTok,3.2,49.37,False,103,0.0
CUS-007722,TikTok,6.76,57.5,True,150,105.42
CUS-007723,TikTok,3.21,90.34,False,111,0.0
CUS-007724,TikTok,3.43,32.21,True,116,52.97
CUS-007725,Google Search,29.93,103.96,True,19,114.93
CUS-007726,Google Search,19.87,5.0,False,210,0.0
CUS-007727,TikTok,1.43,60.69,True,299,161.5
CUS-007728,Instagram,12.41,32.51,False,41,0.0
CUS-007729,Instagram,9.48,62.21,True,46,78.11
CUS-007730,TikTok,2.52,57.46,False,369,0.0
CUS-007731,Instagram,3.41,70.19,False,26,0.0
CUS-007732,Google Search,24.4,76.95,False,65,0.0
CUS-007733,Instagram,6.27,48.7,True,19,53.84
CUS-007734,TikTok,8.49,26.53,False,83,0.0
CUS-007735,Google Search,17.41,118.37,False,215,0.0
CUS-007736,TikTok,6.27,47.67,True,154,88.45
CUS-007737,Google Search,26.86,134.03,False,122,0.0
CUS-007738,Google Search,9.71,84.83,True,804,463.74
CUS-007739,Google Search,16.98,180.26,False,200,0.0
CUS-007740,TikTok,8.45,91.31,False,10,0.0
CUS-007741,Google Search,5.8,55.03,True,397,176.4
CUS-007742,Google Search,19.03,84.03,True,84,123.24
CUS-007743,TikTok,5.51,94.29,False,249,0.0
CUS-007744,Google Search,10.69,23.71,True,206,50.84
CUS-007745,TikTok,2.69,54.04,False,190,0.0
CUS-007746,TikTok,4.19,37.91,False,262,0.0
CUS-007747,TikTok,1.53,45.13,False,123,0.0
CUS-007748,Instagram,9.78,83.69,False,41,0.0
CUS-007749,Google Search,4.82,95.6,True,47,120.56
CUS-007750,Instagram,5.4,35.62,True,1,35.82
CUS-007751,Google Search,2.77,85.83,True,14,92.51
CUS-007752,Google Search,16.53,175.41,True,28,202.7
CUS-007753,Google Search,6.95,114.78,False,3,0.0
CUS-007754,Instagram,6.1,83.43,True,26,95.48
CUS-007755,TikTok,0.79,32.48,True,311,88.6
CUS-007756,Instagram,7.2,48.79,True,150,89.45
CUS-007757,Google Search,3.89,120.06,False,75,0.0
CUS-007758,TikTok,1.6,30.66,False,148,0.0
CUS-007759,Instagram,5.95,69.4,True,192,143.43
CUS-007760,TikTok,6.01,49.64,True,265,122.72
CUS-007761,Google Search,6.69,60.76,True,176,120.17
CUS-007762,Google Search,3.31,99.82,False,92,0.0
CUS-007763,TikTok,5.64,59.17,True,120,98.62
CUS-007764,TikTok,4.82,80.7,True,41,99.08
CUS-007765,Google Search,14.0,103.9,True,240,242.43
CUS-007766,Instagram,12.47,86.21,True,30,100.58
CUS-007767,Instagram,9.56,113.01,True,115,185.21
CUS-007768,Google Search,13.42,144.47,True,353,427.79
CUS-007769,Instagram,8.66,70.35,False,145,0.0
CUS-007770,Google Search,11.54,80.24,True,81,116.35
CUS-007771,Google Search,3.16,68.01,True,159,128.09
CUS-007772,Google Search,5.35,44.77,True,95,68.4
CUS-007773,Google Search,9.03,60.86,True,201,128.82
CUS-007774,Instagram,5.48,138.13,False,52,0.0
CUS-007775,Google Search,6.21,92.89,True,478,339.56
CUS-007776,Instagram,7.79,81.4,True,505,309.77
CUS-007777,Instagram,11.73,64.75,True,21,72.3
CUS-007778,Google Search,5.89,14.97,False,219,0.0
CUS-007779,TikTok,2.23,58.04,False,142,0.0
CUS-007780,Google Search,14.95,105.89,True,32,124.71
CUS-007781,Google Search,5.77,30.89,False,76,0.0
CUS-007782,TikTok,6.75,,True,142,
CUS-007783,Google Search,10.52,82.57,True,145,149.08
CUS-007784,TikTok,5.85,44.6,True,99,69.13
CUS-007785,TikTok,4.63,51.87,False,359,0.0
CUS-007786,Instagram,13.59,101.42,True,176,200.59
CUS-007787,Google Search,11.99,115.9,False,143,0.0
CUS-007788,Instagram,6.34,66.87,False,17,0.0
CUS-007789,TikTok,6.51,49.28,False,34,0.0
CUS-007790,TikTok,1.84,28.77,True,247,68.25
CUS-007791,Instagram,6.19,78.48,False,50,0.0
CUS-007792,TikTok,0.9,50.49,False,6,0.0
CUS-007793,Google Search,5.03,71.2,False,337,0.0
CUS-007794,Instagram,7.46,66.4,True,14,71.56
CUS-007795,TikTok,2.57,57.33,True,171,111.79
CUS-007796,Google Search,,38.95,True,8,40.68
CUS-007797,Google Search,15.34,64.28,False,516,0.0
CUS-007798,Google Search,12.65,66.0,True,169,127.97
CUS-007799,Instagram,6.45,77.61,True,36,93.13
CUS-007800,Google Search,10.04,75.85,True,115,124.31
CUS-007801,Instagram,13.04,69.62,True,542,279.25
CUS-007802,Instagram,6.74,64.36,False,77,0.0
CUS-007803,TikTok,1.76,,False,387,0.0
CUS-007804,TikTok,4.85,43.6,True,109,70.0
CUS-007805,Google Search,,49.66,True,412,163.33
CUS-007806,TikTok,1.15,66.49,True,8,69.45
CUS-007807,Google Search,5.26,99.5,False,39,0.0
CUS-007808,Instagram,1.22,18.98,True,284,48.93
CUS-007809,Instagram,2.49,78.65,True,32,92.63
CUS-007810,TikTok,4.85,65.8,False,18,0.0
CUS-007811,Instagram,10.39,84.07,True,7,87.34
CUS-007812,TikTok,2.21,62.98,False,308,0.0
CUS-007813,Google Search,13.42,96.6,True,97,148.66
CUS-007814,TikTok,3.94,96.99,True,342,281.27
CUS-007815,TikTok,2.39,46.85,True,19,51.8
CUS-007816,Google Search,25.58,,True,99,
CUS-007817,Google Search,18.92,79.69,True,9,83.67
CUS-007818,Google Search,2.9,68.87,True,191,141.95
CUS-007819,Instagram,4.49,51.97,False,38,0.0
CUS-007820,TikTok,3.2,84.95,True,297,225.12
CUS-007821,Google Search,6.18,71.81,False,320,0.0
CUS-007822,Google Search,4.31,101.37,True,23,114.32
CUS-007823,TikTok,0.47,54.52,True,215,119.64
CUS-007824,Google Search,4.87,77.44,True,34,92.07
CUS-007825,Google Search,7.93,118.92,True,114,194.24
CUS-007826,Instagram,6.23,87.04,False,745,0.0
CUS-007827,Google Search,15.49,129.0,False,4,0.0
CUS-007828,TikTok,4.76,26.62,True,10,28.1
CUS-007829,Google Search,9.06,122.71,False,26,0.0
CUS-007830,Instagram,6.7,44.96,True,487,166.6
CUS-007831,Google Search,7.94,70.15,False,16,0.0
CUS-007832,Instagram,2.95,60.8,True,23,68.57
CUS-007833,Google Search,11.76,138.88,True,113,226.07
CUS-007834,Google Search,2.81,116.17,True,148,211.69
CUS-007835,TikTok,7.13,47.1,False,83,0.0
CUS-007836,Instagram,5.92,94.04,False,49,0.0
CUS-007837,Instagram,7.08,71.54,True,438,245.62
CUS-007838,Instagram,6.91,64.56,False,13,0.0
CUS-007839,TikTok,1.01,68.6,True,517,265.63
CUS-007840,TikTok,2.29,69.02,True,57,90.88
CUS-007841,Instagram,5.64,43.01,True,46,54.0
CUS-007842,Google Search,23.08,121.01,False,69,0.0
CUS-007843,Instagram,9.49,68.95,True,238,160.12
CUS-007844,Google Search,19.64,65.84,True,89,98.39
CUS-007845,Google Search,,5.0,True,344,14.56
CUS-007846,TikTok,3.9,5.0,True,5,5.14
CUS-007847,TikTok,0.59,34.99,False,116,0.0
CUS-007848,Google Search,11.26,104.77,True,50,133.87
CUS-007849,TikTok,5.06,79.99,False,447,0.0
CUS-007850,Google Search,18.39,85.48,False,509,0.0
CUS-007851,Google Search,6.33,94.46,True,16,102.86
CUS-007852,Instagram,3.87,45.25,True,64,61.34
CUS-007853,TikTok,4.08,44.42,True,27,51.08
CUS-007854,Instagram,16.48,47.23,True,358,141.17
CUS-007855,TikTok,3.77,41.84,True,80,60.44
CUS-007856,TikTok,2.18,22.97,True,550,93.16
CUS-007857,Instagram,13.79,77.4,True,114,126.42
CUS-007858,Google Search,9.47,58.99,False,283,0.0
CUS-007859,Google Search,20.53,79.05,True,244,186.21
CUS-007860,Instagram,16.69,60.25,False,123,0.0
CUS-007861,Google Search,5.81,29.92,True,64,40.56
CUS-007862,TikTok,3.4,28.4,True,223,63.58
CUS-007863,Google Search,22.79,75.51,False,118,0.0
CUS-007864,TikTok,1.51,73.68,True,268,183.38
CUS-007865,Google Search,28.45,77.45,True,112,125.64
CUS-007866,Instagram,4.17,87.13,False,29,0.0
CUS-007867,TikTok,5.72,13.72,True,9,14.41
CUS-007868,TikTok,0.52,82.86,False,112,0.0
CUS-007869,Instagram,15.59,67.26,False,268,0.0
CUS-007870,Google Search,19.82,75.09,True,213,163.95
CUS-007871,Google Search,19.89,90.54,True,287,234.9
CUS-007872,Google Search,3.01,54.95,True,246,130.05
CUS-007873,TikTok,1.82,29.36,False,63,0.0
CUS-007874,Instagram,5.2,68.7,True,347,201.14
CUS-007875,Instagram,2.89,41.98,True,57,55.27
CUS-007876,Instagram,2.58,64.68,True,93,98.1
CUS-007877,Instagram,5.98,23.53,True,18,25.88
CUS-007878,Google Search,5.2,108.09,True,40,132.11
CUS-007879,Instagram,5.84,71.45,True,120,119.08
CUS-007880,Instagram,3.94,45.71,True,465,163.79
CUS-007881,Google Search,17.01,86.22,True,168,166.69
CUS-007882,TikTok,4.27,22.25,False,317,0.0
CUS-007883,TikTok,2.27,34.59,True,28,39.97
CUS-007884,Google Search,22.5,47.89,True,20,53.21
CUS-007885,Instagram,13.77,65.86,False,160,0.0
CUS-007886,Instagram,11.67,44.96,True,672,212.81
CUS-007887,Google Search,3.56,90.03,True,105,142.55
CUS-007888,Google Search,17.42,101.27,True,361,304.37
CUS-007889,Google Search,5.93,98.7,True,55,128.86
CUS-007890,Google Search,20.79,92.49,True,185,187.55
CUS-007891,Instagram,6.45,102.9,True,1,103.47
CUS-007892,Instagram,5.6,62.98,True,221,140.31
CUS-007893,Instagram,13.51,33.7,False,439,0.0
CUS-007894,TikTok,4.86,56.66,True,355,168.41
CUS-007895,Google Search,4.15,120.97,True,144,217.75
CUS-007896,TikTok,1.36,23.3,True,177,46.21
CUS-007897,TikTok,5.03,5.0,False,127,0.0
CUS-007898,Google Search,5.13,85.54,True,110,137.81
CUS-007899,TikTok,4.49,43.31,False,410,0.0
CUS-007900,TikTok,5.09,37.53,True,156,70.06
CUS-007901,Google Search,17.48,97.57,True,137,171.83
CUS-007902,TikTok,4.41,64.75,True,3,65.83
CUS-007903,TikTok,1.8,52.34,False,204,0.0
CUS-007904,Google Search,10.73,144.46,True,656,670.94
CUS-007905,Instagram,2.44,,False,18,0.0
CUS-007906,TikTok,0.68,47.95,True,53,62.07
CUS-007907,Google Search,5.3,81.54,False,530,0.0
CUS-007908,Instagram,13.16,85.78,True,42,105.8
CUS-007909,Google Search,24.33,42.76,False,69,0.0
CUS-007910,Google Search,23.59,60.64,True,36,72.77
CUS-007911,Google Search,22.12,105.14,True,190,216.12
CUS-007912,Google Search,21.74,114.22,True,117,188.46
CUS-007913,Instagram,10.47,83.63,True,41,102.68
CUS-007914,Instagram,4.97,93.33,True,281,239.03
CUS-007915,TikTok,1.63,57.87,True,18,63.66
CUS-007916,TikTok,5.76,51.05,True,31,59.84
CUS-007917,Google Search,18.45,68.9,True,112,111.77
CUS-007918,TikTok,5.91,29.24,True,25,33.3
CUS-007919,Instagram,11.72,92.08,True,341,266.52
CUS-007920,TikTok,1.99,78.07,True,427,263.27
CUS-007921,Google Search,10.65,78.34,True,138,138.4
CUS-007922,Google Search,17.3,135.24,True,178,268.98
CUS-007923,Google Search,22.7,81.25,False,245,0.0
CUS-007924,Instagram,13.12,63.5,True,63,85.72
CUS-007925,TikTok,,5.0,False,55,0.0
CUS-007926,TikTok,3.43,37.37,True,223,83.67
CUS-007927,Google Search,6.61,78.97,True,177,156.62
CUS-007928,TikTok,0.8,62.47,True,330,177.0
CUS-007929,TikTok,8.96,51.17,True,389,161.75
CUS-007930,Google Search,19.4,92.86,False,313,0.0
CUS-007931,Google Search,16.78,95.06,True,228,215.47
CUS-007932,TikTok,1.07,83.14,False,29,0.0
CUS-007933,Google Search,3.39,68.72,False,180,0.0
CUS-007934,TikTok,1.04,47.17,False,118,0.0
CUS-007935,Google Search,4.35,88.02,True,329,248.9
CUS-007936,Google Search,3.43,79.25,True,192,163.78
CUS-007937,Instagram,6.86,67.84,False,21,0.0
CUS-007938,Instagram,1.45,96.95,True,50,123.88
CUS-007939,Instagram,8.1,70.96,False,261,0.0
CUS-007940,TikTok,6.6,48.76,False,426,0.0
CUS-007941,TikTok,7.2,79.85,True,93,121.11
CUS-007942,Google Search,9.02,90.43,False,0,0.0
CUS-007943,Instagram,6.41,55.84,True,204,119.13
CUS-007944,Google Search,10.6,64.45,False,225,0.0
CUS-007945,Google Search,17.07,62.94,True,317,173.78
CUS-007946,TikTok,1.2,51.22,False,2,0.0
CUS-007947,TikTok,1.6,79.57,False,274,0.0
CUS-007948,Google Search,5.13,75.0,True,14,80.83
CUS-007949,Google Search,5.14,60.72,True,39,73.88
CUS-007950,Google Search,8.33,108.77,True,74,153.49
CUS-007951,Google Search,22.21,71.36,True,25,81.27
